,loan_amnt,rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
9050,25000,13.49,575.12,108900.0,6.49,0,0,100.0
9051,7000,7.49,217.72,51000.0,3.95,0,0,100.0
9052,31200,17.99,792.11,92000.0,13.43,0,0,100.0
9053,20000,13.49,460.1,35000.0,12.65,0,0,100.0
9054,2800,10.59,91.13,50000.0,19.34,0,0,100.0
9055,6325,12.99,143.89,59496.0,14.48,0,0,100.0
9056,8500,18.79,219.52,60000.0,23.64,0,0,100.0
9057,33000,9.99,1064.67,67600.0,12.98,0,0,100.0
9058,10000,6.99,308.73,34000.0,13.52,0,0,100.0
9059,12500,16.49,307.24,55000.0,11.24,1,0,100.0
9060,14400,5.42,434.31,83199.96,6.46,0,0,100.0
9061,14100,8.49,289.22,47000.0,25.74,0,0,100.0
9062,9475,13.99,323.79,66901.0,19.32,0,0,100.0
9063,6000,10.59,195.27,80490.0,16.67,0,0,100.0
9064,25000,11.49,549.69,47500.0,14.12,0,0,100.0
9065,9400,21.36,256.21,50000.0,6.82,0,0,100.0
9066,22000,11.49,725.37,119000.0,10.99,0,0,100.0
9067,20000,15.62,482.34,80000.0,4.32,0,0,100.0
9068,35000,12.99,796.18,85000.0,15.44,0,0,100.0
9069,22400,15.99,544.61,89196.0,18.96,1,0,100.0
9070,14350,9.99,462.97,100000.0,14.41,0,0,100.0
9071,6500,7.49,202.17,170000.0,13.59,0,0,100.0
9072,5500,7.49,171.06,38450.0,15.23,0,0,100.0
9073,3000,15.23,104.34,38000.0,21.66,0,0,100.0
9074,5000,15.99,121.57,49000.0,18.49,0,0,100.0
9075,12000,5.99,365.01,38400.0,14.28,0,0,100.0
9076,9000,7.49,279.92,35500.0,23.8,1,0,100.0
9077,4000,11.49,131.89,65000.0,9.3,0,0,100.0
9078,3000,7.49,93.31,8472.0,0.0,0,0,100.0
9079,7000,7.49,217.72,33888.0,23.58,0,0,100.0
9080,1500,14.79,51.85,41000.0,19.2,1,0,100.0
9081,1200,15.23,41.74,58000.0,8.46,0,0,100.0
9082,14000,5.42,422.24,57000.0,28.06,0,0,100.0
9083,3000,11.99,99.63,48000.0,7.6,0,0,100.0
9084,12800,19.69,336.92,60000.0,20.34,0,0,100.0
9085,14000,8.49,441.89,40404.0,26.08,0,0,100.0
9086,7500,5.42,226.2,80000.0,5.54,0,0,100.0
9087,13200,5.42,398.11,62000.0,7.99,0,0,100.0
9088,7200,10.99,235.69,37800.0,8.57,0,0,100.0
9089,22200,22.11,614.53,82000.0,3.76,0,0,100.0
9090,20000,11.99,444.79,135000.0,8.58,0,0,100.0
9091,4400,16.89,156.64,65000.0,15.49,0,0,100.0
9092,6400,9.99,206.48,41000.0,18.0,0,0,100.0
9093,1600,10.59,52.08,12000.0,3.6,0,0,100.0
9094,20000,17.49,502.34,56400.0,24.43,0,0,100.0
9095,21000,15.99,510.57,135000.0,12.97,1,0,100.0
9096,12000,7.49,373.22,65000.0,9.23,0,0,100.0
9097,18000,15.23,394.53,93600.0,20.51,0,0,91.66666666666667
9098,20000,16.89,495.87,50000.0,17.45,0,0,100.0
9099,8000,11.49,263.78,65000.0,16.65,0,0,100.0
9100,6000,7.49,186.61,78500.0,14.97,0,0,100.0
9101,14000,5.42,422.24,70000.0,7.66,0,0,100.0
9102,8000,6.99,246.99,60000.0,16.38,0,0,100.0
9103,14125,12.99,475.86,30000.0,18.2,0,0,100.0
9104,7000,8.49,220.95,118000.0,10.9,0,0,100.0
9105,25000,13.99,854.32,200000.0,10.06,0,0,100.0
9106,2400,16.49,84.96,31200.0,2.04,1,0,100.0
9107,7000,13.49,237.52,41000.0,6.47,0,0,100.0
9108,9200,12.99,209.29,31000.0,9.6,0,0,100.0
9109,20000,18.39,512.13,90000.0,15.77,1,0,100.0
9110,15000,5.99,456.27,54000.0,1.11,1,0,100.0
9111,3700,10.99,121.12,186000.0,18.41,1,0,100.0
9112,12800,5.42,386.05,55000.0,6.17,0,0,100.0
9113,3600,9.99,116.15,67000.0,20.27,0,0,100.0
9114,15000,19.69,394.83,30000.0,15.04,0,0,100.0
9115,3600,12.99,121.29,36000.0,21.6,0,0,100.0
9116,9000,7.49,279.92,40000.0,19.74,0,0,100.0
9117,6800,17.99,172.64,69000.0,14.1,1,0,100.0
9118,10000,15.23,347.79,38400.0,8.34,2,0,100.0
9119,20000,18.79,516.51,65000.0,20.9,0,0,100.0
9120,20500,15.99,498.42,73200.0,18.69,0,0,100.0
9121,3000,16.89,74.39,33804.0,16.68,0,0,100.0
9122,16000,8.49,505.01,150000.0,13.84,0,0,100.0
9123,10000,12.99,336.9,50000.0,16.44,1,0,100.0
9124,8000,10.99,173.9,192000.0,0.22,0,0,100.0
9125,8850,6.99,273.23,60000.0,26.0,1,0,100.0
9126,16500,7.49,513.18,65000.0,9.08,0,0,100.0
9127,8000,10.59,260.36,26400.0,16.41,0,0,100.0
9128,18225,13.49,320.35,48383.0,20.11,0,0,76.40603566529492
9129,25000,16.49,614.48,58000.0,11.05,0,0,100.0
9130,10400,13.49,352.88,62000.0,11.57,0,0,100.0
9131,14500,5.42,437.32,120000.0,10.1,0,0,100.0
9132,12000,15.23,286.93,69610.0,24.17,0,0,100.0
9133,8000,15.62,279.76,59126.0,11.53,0,0,100.0
9134,21000,10.99,315.74,92000.0,5.97,0,0,69.16666666666667
9135,7150,6.99,220.74,61200.0,11.02,0,0,100.0
9136,12000,11.49,215.48,45000.0,3.87,0,0,81.66666666666667
9137,12000,12.99,404.27,138600.0,11.9,0,0,100.0
9138,35000,12.99,1179.12,157544.0,7.62,0,0,100.0
9139,1000,5.42,30.16,62400.0,28.85,0,0,100.0
9140,2000,5.42,60.32,94940.0,15.14,0,0,100.0
9141,6000,11.49,197.83,25000.0,5.52,0,0,100.0
9142,13000,8.49,266.66,56700.0,20.19,0,0,100.0
9143,7800,10.59,253.86,60000.0,6.36,0,0,100.0
9144,35000,10.99,504.31,370008.0,1.82,0,0,66.28571428571429
9145,30000,17.99,761.64,105000.0,19.04,0,0,100.0
9146,8500,5.42,256.36,60000.0,25.88,0,0,100.0
9147,16000,7.49,320.54,85000.0,10.45,0,0,100.0
9148,5000,15.23,173.9,65000.0,22.87,2,0,100.0
9149,14500,9.99,308.02,98000.0,11.88,0,0,100.0
9150,14400,9.99,305.89,42000.0,13.34,0,0,100.0
9151,10000,13.99,341.73,84996.0,8.44,1,0,100.0
9152,2400,10.59,78.11,94342.0,13.69,0,0,100.0
9153,5800,6.99,179.07,45000.0,7.92,0,0,100.0
9154,15000,6.99,463.09,56000.0,14.42,0,0,100.0
9155,4400,5.99,133.84,63000.0,22.17,0,0,100.0
9156,10500,13.49,356.27,38000.0,16.64,0,0,100.0
9157,18825,17.49,472.83,65000.0,11.91,0,0,100.0
9158,5000,11.99,166.05,38000.0,20.49,1,0,100.0
9159,6500,10.99,212.78,30000.0,11.04,0,0,100.0
9160,20000,11.99,444.79,56000.0,29.51,0,0,100.0
9161,12000,16.89,297.53,90000.0,15.24,1,0,100.0
9162,29700,20.62,530.77,125000.0,17.23,0,0,66.58249158249158
9163,3000,16.89,106.8,60000.0,2.54,3,0,100.0
9164,15000,7.49,466.53,250000.0,8.37,0,0,100.0
9165,35000,21.36,599.64,120000.0,18.63,0,0,62.857142857142854
9166,8300,8.49,261.98,50000.0,2.88,0,0,100.0
9167,3625,6.99,111.92,20000.0,29.88,0,0,100.0
9168,5500,16.49,194.7,50052.0,5.73,0,0,100.0
9169,3000,16.49,73.74,66000.0,21.44,2,0,100.0
9170,24800,7.49,771.33,130000.0,13.71,0,0,100.0
9171,7200,10.59,234.33,42504.0,11.35,0,0,100.0
9172,10600,21.36,288.92,30000.0,10.48,0,0,100.0
9173,12000,11.49,263.86,28800.0,8.33,0,0,100.0
9174,25000,20.62,553.58,83000.0,1.78,0,0,82.5
9175,30000,5.99,912.53,131000.0,16.28,0,0,100.0
9176,25000,6.99,771.82,112224.0,8.32,0,0,100.0
9177,8000,10.59,260.36,50000.0,7.87,1,0,100.0
9178,28000,7.49,870.85,157000.0,8.23,0,0,100.0
9179,17000,16.89,605.17,75996.0,18.29,0,0,100.0
9180,20950,21.36,468.81,77000.0,19.92,0,0,82.10023866348449
9181,9000,11.49,296.75,46704.0,12.13,0,0,100.0
9182,11400,17.99,412.09,55000.0,2.27,0,0,100.0
9183,8000,10.99,261.88,32000.0,18.49,0,0,100.0
9184,4500,10.99,147.31,66000.0,23.95,0,0,100.0
9185,3600,7.49,111.97,65000.0,17.83,0,0,100.0
9186,35000,11.49,485.93,70000.0,27.63,0,0,63.142857142857146
9187,23675,16.89,586.99,52000.0,24.35,0,0,100.0
9188,7000,11.99,232.47,34800.0,21.21,0,0,100.0
9189,5000,6.99,154.37,80000.0,3.97,0,0,100.0
9190,7000,5.42,211.12,28800.0,17.33,0,0,100.0
9191,16000,18.39,409.7,41520.0,13.79,0,0,100.0
9192,30000,5.99,912.53,105000.0,23.84,0,0,100.0
9193,28000,5.99,851.69,258000.0,2.83,0,0,100.0
9194,7775,5.99,236.5,42000.0,4.43,0,0,100.0
9195,35000,15.62,1223.95,225000.0,7.26,0,0,100.0
9196,16400,22.48,457.44,37000.0,8.17,0,0,100.0
9197,12000,10.99,189.12,42000.0,14.37,0,0,72.5
9198,14000,11.99,464.94,120000.0,6.81,0,0,100.0
9199,7200,11.99,239.11,81600.0,5.32,0,0,100.0
9200,21600,10.59,670.43,108000.0,9.4,0,0,95.37037037037037
9201,13500,11.99,207.39,36000.0,20.57,0,0,69.07407407407408
9202,29100,13.99,450.73,52872.0,17.41,0,0,66.5807560137457
9203,6000,10.99,196.41,53800.0,18.45,0,0,100.0
9204,7500,13.49,254.48,36000.0,7.5,0,0,100.0
9205,10225,9.99,329.89,35000.0,17.07,1,0,100.0
9206,4800,11.99,159.41,27000.0,9.78,0,0,100.0
9207,8575,11.99,284.78,120000.0,22.86,0,0,100.0
9208,3600,11.99,119.56,18000.0,21.07,0,0,100.0
9209,10000,13.49,189.22,163008.0,4.69,1,0,82.25
9210,25000,11.99,393.09,65000.0,14.05,0,0,70.7
9211,30000,13.99,697.9,103000.0,8.92,0,0,100.0
9212,35000,16.49,860.28,72000.0,20.65,0,0,100.0
9213,9600,5.42,289.54,49000.0,3.72,0,0,100.0
9214,5600,7.49,174.17,44582.0,13.22,2,0,100.0
9215,13000,12.99,437.96,65000.0,19.57,0,0,100.0
9216,12000,15.99,291.76,34500.0,15.86,1,0,100.0
9217,5000,11.49,164.86,65000.0,2.97,0,0,100.0
9218,7200,15.23,250.41,75000.0,0.98,0,0,100.0
9219,10000,10.99,327.34,123000.0,11.41,0,0,100.0
9220,8000,10.99,261.88,68000.0,9.94,1,0,100.0
9221,11000,6.99,339.6,32400.0,8.19,0,0,100.0
9222,1600,9.99,51.62,48000.0,1.63,1,0,100.0
9223,35000,11.49,480.43,118000.0,8.73,0,0,62.42857142857143
9224,10625,5.42,320.45,28800.0,9.46,0,0,100.0
9225,6000,11.49,197.83,46000.0,9.73,0,0,100.0
9226,6800,8.49,214.63,27800.0,7.73,0,0,100.0
9227,12600,18.39,322.64,63000.0,14.67,0,0,100.0
9228,18225,17.49,457.76,55000.0,20.84,0,0,100.0
9229,14000,11.99,311.36,73000.0,12.66,0,0,100.0
9230,6800,18.39,247.17,70000.0,21.02,1,0,100.0
9231,35000,18.39,896.22,104000.0,18.44,0,0,100.0
9232,35000,18.39,896.22,104000.0,10.58,1,0,100.0
9233,6000,14.79,207.38,32000.0,20.59,0,0,100.0
9234,16000,10.99,347.8,130000.0,11.6,0,0,100.0
9235,1500,15.62,52.46,39000.0,13.08,0,0,100.0
9236,24000,11.99,533.75,40000.0,12.36,0,0,100.0
9237,16000,17.99,406.21,75000.0,21.22,0,0,100.0
9238,4300,11.49,94.55,48000.0,13.18,0,0,100.0
9239,5000,5.42,150.8,54000.0,7.51,0,0,100.0
9240,25000,7.49,777.55,135000.0,21.5,0,0,100.0
9241,23675,12.99,538.56,40896.0,25.12,0,0,100.0
9242,11600,11.99,385.24,58000.0,8.3,0,0,100.0
9243,14000,10.59,455.63,90000.0,14.68,0,0,100.0
9244,7250,8.49,228.84,39750.0,15.97,0,0,100.0
9245,1000,17.99,36.15,24000.0,12.65,0,0,100.0
9246,5000,13.49,115.03,50004.0,3.62,0,0,100.0
9247,2400,15.23,83.47,57500.0,18.01,0,0,100.0
9248,12500,14.79,296.0,80000.0,13.42,0,0,100.0
9249,6500,15.99,228.49,130000.0,13.01,0,0,100.0
9250,14125,15.23,337.75,39000.0,22.58,0,0,100.0
9251,5500,10.99,180.04,24000.0,23.45,0,0,100.0
9252,12000,10.59,390.54,50000.0,18.58,0,0,100.0
9253,33500,21.74,582.4,300000.0,2.77,0,0,63.28358208955224
9254,8500,6.99,262.42,75000.0,0.4,1,0,100.0
9255,6400,5.99,194.68,90000.0,11.43,0,0,100.0
9256,4800,22.11,132.88,65000.0,12.42,0,0,100.0
9257,30000,8.49,946.89,225000.0,5.41,0,0,100.0
9258,5000,13.99,116.32,60000.0,3.52,0,0,100.0
9259,5000,13.49,169.66,33600.0,19.75,0,0,100.0
9260,4800,6.99,148.19,70000.0,18.96,0,0,100.0
9261,10000,10.59,325.45,55000.0,22.76,0,0,100.0
9262,6500,15.99,228.49,54000.0,20.2,0,0,100.0
9263,10000,7.49,311.02,38000.0,7.77,0,0,100.0
9264,4000,6.99,123.5,65000.0,25.18,0,0,100.0
9265,3400,8.49,107.32,76000.0,20.65,0,0,100.0
9266,6000,15.23,208.67,31200.0,14.88,0,0,100.0
9267,8000,6.99,246.99,72252.0,8.77,0,0,100.0
9268,12000,12.99,272.98,72000.0,14.8,0,0,100.0
9269,7500,13.99,256.3,85000.0,16.67,0,0,100.0
9270,2000,5.99,60.84,32000.0,9.71,0,0,100.0
9271,14000,16.89,498.38,48000.0,21.93,0,0,100.0
9272,5000,5.99,152.09,15600.0,11.54,0,0,100.0
9273,3000,8.49,94.69,75000.0,15.18,0,0,100.0
9274,5000,11.99,166.05,34800.0,18.83,1,0,100.0
9275,13000,10.99,425.55,64000.0,9.32,0,0,100.0
9276,8000,12.99,269.52,30000.0,18.32,0,0,100.0
9277,5000,15.99,121.57,42000.0,21.17,0,0,100.0
9278,14000,21.74,384.6,75000.0,9.38,0,0,100.0
9279,6000,16.49,212.4,18835.2,14.46,0,0,100.0
9280,12300,12.99,414.38,55000.0,21.99,1,0,100.0
9281,2000,13.99,68.35,24960.0,17.07,0,0,100.0
9282,3000,10.99,98.21,14400.0,9.17,0,0,100.0
9283,8800,10.59,286.4,125000.0,17.77,0,0,100.0
9284,30000,13.99,478.64,54996.0,13.94,0,0,68.58333333333333
9285,20000,18.39,512.13,76000.0,15.25,0,0,100.0
9286,5000,11.49,164.86,140000.0,8.77,0,0,100.0
9287,1200,10.99,39.29,9600.0,7.63,0,0,100.0
9288,1600,17.49,57.44,21600.0,21.0,1,0,100.0
9289,1500,7.49,46.66,24000.0,27.35,0,0,100.0
9290,9000,7.49,279.92,40800.0,19.74,0,0,100.0
9291,11000,8.49,347.2,75000.0,22.1,0,0,100.0
9292,7500,16.89,266.99,91500.0,19.36,0,0,100.0
9293,1500,7.49,46.66,32000.0,18.53,0,0,100.0
9294,3500,5.99,106.47,30720.0,19.45,0,0,100.0
9295,17000,11.99,378.07,50000.0,5.33,0,0,100.0
9296,3250,12.99,73.94,45000.0,24.59,0,0,100.0
9297,5000,8.49,157.82,40000.0,11.61,3,0,100.0
9298,14000,13.49,322.07,63500.0,10.45,0,0,100.0
9299,3000,15.99,105.46,96000.0,1.31,0,0,100.0
9300,8500,6.99,262.42,38000.0,29.43,0,0,100.0
9301,21000,15.62,734.37,90000.0,13.55,0,0,100.0
9302,7500,5.42,226.2,45600.0,3.21,0,0,100.0
9303,2400,17.49,86.16,36000.0,18.4,0,0,100.0
9304,20000,11.49,659.43,63000.0,13.9,0,0,100.0
9305,13800,12.99,313.93,43000.0,19.31,0,0,100.0
9306,8000,7.49,248.82,50000.0,6.48,0,0,100.0
9307,12000,6.99,370.48,80000.0,15.39,0,0,100.0
9308,5800,6.99,179.07,75000.0,21.36,0,0,100.0
9309,8000,16.49,283.2,116664.0,18.09,0,0,100.0
9310,24000,10.99,487.74,70000.0,25.46,0,0,62.083333333333336
9311,15000,10.99,326.07,100000.0,13.14,0,0,100.0
9312,12000,13.49,407.17,60000.0,17.7,2,0,100.0
9313,4000,11.49,131.89,51000.0,21.44,0,0,100.0
9314,14000,13.99,325.69,315600.0,0.98,0,0,100.0
9315,12000,7.49,373.22,72500.0,0.66,0,0,100.0
9316,12000,10.59,258.47,82500.0,12.26,0,0,100.0
9317,10000,19.29,368.03,120000.0,13.12,0,0,100.0
9318,9600,20.62,359.82,60000.0,11.04,0,0,100.0
9319,30000,10.59,729.82,275000.0,8.15,0,0,74.75
9320,2500,6.99,77.19,26400.0,5.86,0,0,100.0
9321,10800,18.79,394.74,50400.0,8.17,0,0,100.0
9322,2250,6.99,69.47,48000.0,13.2,0,0,100.0
9323,5500,10.59,179.0,54000.0,16.49,0,0,100.0
9324,34475,13.99,802.0,57881.76,14.78,0,0,100.0
9325,9900,13.49,227.75,65196.0,12.74,0,0,100.0
9326,18000,8.49,568.14,90000.0,5.6,0,0,100.0
9327,25000,20.25,665.83,123000.0,23.88,0,0,100.0
9328,12000,6.99,370.48,105000.0,11.39,0,0,100.0
9329,16000,17.49,574.36,72000.0,15.03,0,0,100.0
9330,4000,9.99,129.05,40000.0,18.6,0,0,100.0
9331,8000,16.49,283.2,40000.0,5.52,0,0,100.0
9332,18900,10.59,615.1,85800.0,18.43,0,0,100.0
9333,22750,15.62,548.66,30000.0,16.52,0,0,100.0
9334,8800,7.49,273.7,47000.0,16.77,0,0,100.0
9335,10400,20.25,276.99,87000.0,1.71,0,0,100.0
9336,14000,16.49,344.11,120421.9,18.84,0,0,100.0
9337,4000,5.99,121.67,45600.0,7.53,0,0,100.0
9338,9000,10.99,294.61,57600.0,17.31,0,0,100.0
9339,25000,20.99,676.2,73328.76,19.69,0,0,100.0
9340,8000,12.99,269.52,24000.0,13.05,0,0,100.0
9341,4800,10.99,157.13,94000.0,13.03,0,0,100.0
9342,12000,19.29,313.21,72000.0,24.02,0,0,100.0
9343,25000,12.99,491.36,96682.0,4.7,0,0,86.4
9344,5200,9.99,167.77,65000.0,4.6,0,0,100.0
9345,10000,16.89,355.99,70000.0,11.21,0,0,100.0
9346,9750,8.49,307.74,70000.0,12.5,0,0,100.0
9347,25000,19.69,658.05,96000.0,10.65,1,0,100.0
9348,21600,14.79,511.49,70150.0,24.19,0,0,100.0
9349,8000,10.99,261.88,42000.0,17.37,0,0,100.0
9350,7000,10.99,229.14,145000.0,20.33,0,0,100.0
9351,8000,12.99,269.52,48000.0,14.82,0,0,100.0
9352,9000,10.99,294.61,48000.0,15.1,0,0,100.0
9353,12000,20.25,319.6,135000.0,2.25,4,0,100.0
9354,2500,16.89,61.99,48000.0,19.05,1,0,100.0
9355,2500,7.49,77.76,32004.0,21.6,1,0,100.0
9356,25000,13.99,581.58,85000.0,23.79,0,0,100.0
9357,35000,20.25,932.17,92000.0,17.6,0,0,100.0
9358,35000,7.49,1088.56,150000.0,13.62,0,0,100.0
9359,9600,10.99,314.25,85000.0,10.04,0,0,100.0
9360,15000,16.89,371.91,84000.0,12.67,0,0,100.0
9361,35000,16.89,867.78,85000.0,17.6,0,0,100.0
9362,10000,11.49,329.72,75000.0,16.14,0,0,100.0
9363,12100,16.89,430.74,74000.0,11.16,0,0,100.0
9364,4200,10.99,137.49,32400.0,16.85,0,0,100.0
9365,8400,13.99,287.06,60000.0,8.34,0,0,100.0
9366,8400,10.99,274.97,37000.0,20.66,0,0,100.0
9367,12000,10.99,260.85,54492.0,20.79,0,0,100.0
9368,3000,17.49,107.7,70000.0,10.37,0,0,100.0
9369,7600,21.36,207.15,100000.0,5.58,0,0,100.0
9370,18000,8.49,568.14,80000.0,12.67,0,0,100.0
9371,4000,15.99,97.26,94404.0,4.37,1,0,100.0
9372,10000,19.69,263.22,84000.0,21.56,0,0,100.0
9373,24000,7.49,746.44,200000.0,5.14,0,0,100.0
9374,3500,5.42,105.56,48000.0,6.78,0,0,100.0
9375,24250,17.49,609.09,50000.0,17.02,0,0,100.0
9376,7800,9.99,251.65,80000.0,21.95,0,0,100.0
9377,21000,12.99,417.43,59750.0,12.31,0,0,87.38095238095238
9378,21600,12.99,727.69,280000.0,6.12,1,0,100.0
9379,35000,20.25,932.17,200000.0,15.89,0,0,100.0
9380,10000,15.23,347.79,54000.0,23.78,0,0,100.0
9381,21000,11.49,374.89,200000.0,8.44,0,0,81.19047619047619
9382,6000,17.49,215.39,53000.0,1.58,0,0,100.0
9383,5000,10.59,162.73,38400.0,10.84,0,0,100.0
9384,3600,14.79,124.43,70000.0,15.19,0,0,100.0
9385,15000,15.99,364.7,84000.0,18.01,0,0,100.0
9386,5000,15.99,175.77,55000.0,14.51,0,0,100.0
9387,18800,19.69,494.85,50000.0,12.98,0,0,100.0
9388,19600,10.59,306.39,39996.0,20.73,0,0,72.5765306122449
9389,10000,11.49,329.72,65000.0,9.9,0,0,100.0
9390,28000,10.59,911.26,202000.0,12.6,0,0,100.0
9391,16000,6.99,493.97,108717.0,3.49,0,0,100.0
9392,10800,11.99,358.67,89000.0,16.86,0,0,100.0
9393,35000,13.49,805.17,97000.0,22.09,0,0,100.0
9394,12000,8.49,378.76,140000.0,9.75,0,0,100.0
9395,15000,8.49,473.45,70000.0,6.6,1,0,100.0
9396,22000,18.39,563.34,65000.0,15.53,0,0,100.0
9397,4200,10.99,137.49,60000.0,16.2,0,0,100.0
9398,7200,8.49,227.26,50000.0,6.72,0,0,100.0
9399,1325,13.49,44.96,24000.0,3.8,0,0,100.0
9400,8500,10.99,278.24,62000.0,23.42,0,0,100.0
9401,15000,11.49,329.82,100000.0,20.68,0,0,100.0
9402,20000,18.39,512.13,74000.0,12.66,0,0,100.0
9403,8700,12.99,197.91,46000.0,3.83,0,0,100.0
9404,7000,15.62,244.79,30000.0,21.64,2,0,100.0
9405,6000,10.59,195.27,28000.0,4.07,0,0,100.0
9406,4000,10.59,130.18,38400.0,22.81,0,0,100.0
9407,9600,15.99,337.47,33600.0,11.07,0,0,100.0
9408,8575,15.62,299.87,32000.0,23.59,0,0,100.0
9409,7000,15.99,246.07,65000.0,13.13,0,0,100.0
9410,11000,7.49,342.12,80000.0,13.72,0,0,100.0
9411,8000,5.99,243.34,42000.0,2.83,0,0,100.0
9412,18000,7.49,559.83,116000.0,8.39,0,0,100.0
9413,12000,11.99,266.88,37080.0,20.94,0,0,100.0
9414,10000,10.99,327.34,55000.0,16.84,0,0,100.0
9415,6500,7.49,202.17,55000.0,20.2,0,0,100.0
9416,7000,6.99,216.11,90000.0,13.87,0,0,100.0
9417,4000,16.89,99.18,35832.0,4.02,0,0,100.0
9418,3500,12.99,117.92,80000.0,6.66,0,0,100.0
9419,12000,8.49,378.76,54000.0,8.36,0,0,100.0
9420,13000,13.99,302.42,96000.0,14.06,0,0,100.0
9421,18000,10.59,585.81,80000.0,7.15,0,0,100.0
9422,1900,13.49,64.47,32000.0,4.01,0,0,100.0
9423,5500,5.42,165.88,59000.0,12.63,0,0,100.0
9424,10000,20.25,266.34,35000.0,5.14,0,0,100.0
9425,8000,6.99,246.99,70000.0,15.67,0,0,100.0
9426,6000,13.49,203.59,54000.0,0.31,1,0,100.0
9427,13800,13.99,471.59,67300.0,11.34,0,0,100.0
9428,7400,19.29,193.15,56400.0,1.38,0,0,100.0
9429,1400,5.42,42.23,54000.0,12.07,0,0,100.0
9430,6000,11.49,197.83,63552.0,10.33,0,0,100.0
9431,12000,9.99,387.15,36184.8,20.59,0,0,100.0
9432,6000,6.99,185.24,55182.4,20.75,0,0,100.0
9433,30000,11.99,667.19,85000.0,11.15,0,0,100.0
9434,8000,14.79,189.44,47900.0,10.87,0,0,100.0
9435,15000,8.49,473.45,41000.0,25.0,0,0,100.0
9436,6000,10.99,196.41,85000.0,18.69,0,0,100.0
9437,9175,10.99,300.34,25000.0,17.9,0,0,100.0
9438,6000,10.99,196.41,64000.0,21.06,1,0,100.0
9439,12000,19.69,315.87,82000.0,11.49,0,0,100.0
9440,15000,9.99,483.94,90000.0,11.24,0,0,100.0
9441,12000,7.49,373.22,111996.0,11.93,0,0,100.0
9442,8025,13.49,272.3,55000.0,20.44,0,0,100.0
9443,10000,7.49,311.02,60204.0,6.14,0,0,100.0
9444,6000,8.49,189.38,52000.0,10.27,0,0,100.0
9445,35000,16.89,867.78,90000.0,7.37,0,0,100.0
9446,3000,11.99,99.63,74250.0,22.17,0,0,100.0
9447,10000,16.49,245.8,48000.0,13.07,0,0,100.0
9448,6350,12.99,144.45,20000.0,24.12,0,0,100.0
9449,5125,9.99,165.35,50000.0,15.25,0,0,100.0
9450,4750,8.49,149.93,15000.0,17.04,0,0,100.0
9451,7000,11.49,153.92,101040.0,5.7,0,0,100.0
9452,11500,9.99,371.02,68000.0,21.55,0,0,100.0
9453,12000,5.99,365.01,36000.0,12.73,0,0,100.0
9454,1400,15.62,48.96,30000.0,2.28,0,0,100.0
9455,7000,6.99,216.11,60000.0,6.32,0,0,100.0
9456,21000,11.99,697.41,145000.0,21.29,0,0,100.0
9457,13775,11.99,306.35,62900.0,15.74,0,0,100.0
9458,10000,8.49,315.63,86748.0,10.76,0,0,100.0
9459,1500,6.99,46.31,33996.0,29.3,0,0,100.0
9460,30000,13.99,697.9,85000.0,17.35,0,0,100.0
9461,3075,15.23,106.95,32678.4,23.06,0,0,100.0
9462,5000,10.59,162.73,52000.0,10.34,0,0,100.0
9463,20000,10.99,654.68,82000.0,10.55,0,0,100.0
9464,35000,13.99,1196.05,164000.0,14.08,0,0,100.0
9465,5000,7.49,155.51,52000.0,12.42,1,0,100.0
9466,8000,15.62,279.76,40000.0,15.87,0,0,100.0
9467,4200,7.49,130.63,21600.0,8.61,0,0,100.0
9468,15000,11.49,494.57,120000.0,9.69,0,0,100.0
9469,12600,13.49,289.86,32000.0,20.33,0,0,100.0
9470,12000,8.49,246.15,100000.0,15.68,0,0,100.0
9471,30000,20.25,799.0,78000.0,16.32,0,0,100.0
9472,5000,7.49,155.51,46551.0,24.67,0,0,100.0
9473,1200,11.49,39.57,36000.0,9.6,0,0,100.0
9474,4400,15.62,153.87,24000.0,6.35,0,0,100.0
9475,15000,11.99,333.6,36000.0,22.7,0,0,100.0
9476,7000,12.99,235.83,45000.0,18.35,0,0,100.0
9477,20200,18.79,521.67,150000.0,4.78,0,0,100.0
9478,4000,11.49,131.89,18000.0,21.6,0,0,100.0
9479,19400,13.49,658.26,55438.0,10.71,0,0,100.0
9480,7500,15.62,262.28,45000.0,9.81,2,0,100.0
9481,11200,10.99,366.63,44000.0,5.05,0,0,100.0
9482,2500,15.62,87.43,39000.0,22.92,0,0,100.0
9483,24000,11.99,797.03,100300.0,10.61,0,0,100.0
9484,8000,18.79,206.61,97500.0,5.21,0,0,100.0
9485,5000,10.99,108.69,45000.0,16.24,0,0,100.0
9486,8575,13.49,290.96,63000.0,21.1,0,0,100.0
9487,4800,7.49,149.29,200000.0,3.11,0,0,100.0
9488,35000,17.49,1256.4,130000.0,17.8,1,0,100.0
9489,10625,6.99,328.03,30000.0,29.76,0,0,100.0
9490,15000,20.62,402.61,70000.0,15.46,0,0,100.0
9491,6000,10.99,196.41,95610.0,21.56,0,0,100.0
9492,30000,19.69,789.66,117000.0,19.9,0,0,100.0
9493,4000,17.49,143.59,49000.0,11.46,2,0,100.0
9494,15000,13.99,512.6,48000.0,12.05,0,0,100.0
9495,28000,8.49,883.77,56950.0,19.79,0,0,100.0
9496,6000,7.49,186.61,128000.0,24.84,0,0,100.0
